"ID","DisplayRaceID","DisplaySexID","SkinID","FaceID","HairStyleID","HairColorID","FacialHairID","NPCItemDisplay_1","NPCItemDisplay_2","NPCItemDisplay_3","NPCItemDisplay_4","NPCItemDisplay_5","NPCItemDisplay_6","NPCItemDisplay_7","NPCItemDisplay_8","NPCItemDisplay_9","NPCItemDisplay_10","NPCItemDisplay_11","Flags","BakeName"
"16192","1","1","0","4","14","1","0","48931","34254","0","35925","34046","35926","35927","0","48932","0","0","0","CreatureDisplayExtra-16192_HD.blp"
"16193","10","0","0","0","0","0","0","45888","33680","0","48929","33633","36428","48930","33634","33636","0","0","0","CreatureDisplayExtra-16193_HD.blp"
"16194","1","0","5","0","0","2","3","48933","33653","0","32814","31110","31115","44366","0","31116","0","0","0","CreatureDisplayExtra-16194_HD.blp"
"16195","5","0","3","1","7","9","5","48931","34254","0","35925","34046","35926","35927","0","48932","0","0","0","CreatureDisplayExtra-16195_HD.blp"
"16196","2","0","0","0","0","0","0","33741","33679","0","33628","33632","33630","33694","33627","33629","0","0","0","CreatureDisplayExtra-16196_HD.blp"
"16197","3","0","0","0","0","0","0","33741","33679","0","33628","33632","33630","33694","33627","33629","0","0","0","CreatureDisplayExtra-16197_HD.blp"
"16198","7","0","0","0","0","0","0","48934","33653","0","32814","31110","31115","44366","0","31116","0","0","0","CreatureDisplayExtra-16198_HD.blp"
"16199","8","0","0","0","0","0","0","48933","33653","0","32814","31110","31115","44366","0","31116","0","0","0","CreatureDisplayExtra-16199_HD.blp"
"16200","2","1","0","0","0","0","0","34369","34022","0","48937","34011","35427","38465","0","34013","0","0","0","CreatureDisplayExtra-16200_HD.blp"
"16201","7","1","0","0","0","0","0","34369","34022","0","48937","34011","35427","38465","0","34013","0","0","0","CreatureDisplayExtra-16201_HD.blp"
"16202","3","1","0","1","4","0","0","34233","34048","0","48939","34053","48940","34055","0","34051","0","0","0","CreatureDisplayExtra-16202_HD.blp"
"16203","5","1","2","6","7","8","0","34233","34048","0","48939","34053","48940","34055","0","34051","0","0","0","CreatureDisplayExtra-16203_HD.blp"
"16204","4","0","0","0","0","0","5","33065","30546","0","48942","30541","30539","48943","0","30545","0","0","0","CreatureDisplayExtra-16204_HD.blp"
"16205","6","1","4","1","0","2","1","48944","30546","0","48942","30541","30539","48943","0","30545","0","0","0","CreatureDisplayExtra-16205_HD.blp"
"16206","4","1","0","0","4","2","1","34367","34091","0","33667","33665","33672","34269","0","33668","0","0","0","CreatureDisplayExtra-16206_HD.blp"
"16207","6","0","0","0","0","0","0","34367","34091","0","33667","33665","33672","34269","0","33668","0","0","0","CreatureDisplayExtra-16207_HD.blp"
"16208","8","1","3","2","1","1","5","37275","34067","0","48945","34078","48946","48947","0","34082","0","0","0","CreatureDisplayExtra-16208_HD.blp"
"16209","11","1","5","0","0","3","3","37275","34067","0","48945","34078","48946","48947","0","34082","0","0","0","CreatureDisplayExtra-16209_HD.blp"
"16212","9","0","3","2","18","5","18","0","0","38203","43766","0","13117","38204","0","0","0","0","0","CreatureDisplayExtra-16212.blp"
"16213","1","1","4","4","3","3","0","0","8975","33279","0","0","8085","12322","0","0","0","0","0","CreatureDisplayExtra-16213_HD.blp"
"16214","1","0","1","0","2","6","8","15676","0","0","48958","7224","7225","7255","0","17057","0","0","0","CreatureDisplayExtra-16214_HD.blp"
"16215","14","0","2","0","1","6","0","0","0","0","29057","27515","22972","48090","0","29059","38480","43867","0","CreatureDisplayExtra-16215.blp"
"16216","1","0","3","9","7","8","4","0","26662","6226","0","7224","6228","7255","0","48961","47251","36784","0","CreatureDisplayExtra-16216_HD.blp"
"16217","1","0","0","0","0","0","8","14964","10511","7223","0","7224","7225","7255","0","7698","47251","36784","0","CreatureDisplayExtra-16217_HD.blp"
"16218","1","0","2","11","1","0","8","15676","10511","7223","0","7224","7225","7255","0","7698","47251","36784","0","CreatureDisplayExtra-16218_HD.blp"
"16219","1","1","0","2","9","3","4","15676","10511","7223","0","7224","7225","7255","0","7698","47251","36784","0","CreatureDisplayExtra-16219_HD.blp"
"16220","1","1","0","5","9","3","4","48962","10511","7223","0","7224","7225","7255","0","7698","47251","36784","0","CreatureDisplayExtra-16220_HD.blp"
"16221","3","0","4","7","4","4","8","0","0","47475","0","0","11539","13645","0","0","0","0","0","CreatureDisplayExtra-16221_HD.blp"
"16222","3","0","5","7","4","3","3","0","0","0","11213","14718","9348","14722","0","14716","47251","0","0","CreatureDisplayExtra-16222_HD.blp"
"16223","1","0","0","0","0","0","8","3867","36427","7223","0","7224","7225","7255","0","7698","47251","36784","0","CreatureDisplayExtra-16223_HD.blp"
"16224","1","0","0","2","1","0","0","0","36427","7223","0","7224","7225","7255","0","7698","47251","36784","0","CreatureDisplayExtra-16224_HD.blp"
"16225","5","0","2","4","6","2","16","48209","48973","7223","0","7224","7225","7255","0","7698","47251","36784","0","CreatureDisplayExtra-16225_HD.blp"
"16226","10","0","5","5","5","5","5","15301","36497","0","36498","36499","44018","36671","0","36502","47815","0","0","CreatureDisplayExtra-16226_HD.blp"
"16227","1","1","0","3","14","0","0","0","24375","0","33280","26470","6074","33281","0","33282","0","0","0","CreatureDisplayExtra-16227_HD.blp"
"16228","10","1","5","5","5","5","5","15301","36497","0","36498","36499","44018","36671","0","36502","47815","0","0","CreatureDisplayExtra-16228_HD.blp"
"16229","11","0","7","7","7","6","7","15301","48974","0","48975","36991","38156","48976","0","38157","47815","0","0","CreatureDisplayExtra-16229_HD.blp"
"16230","11","1","7","7","7","6","6","15301","48974","0","48975","36991","38156","48976","0","38157","47815","0","0","CreatureDisplayExtra-16230_HD.blp"
"16231","1","0","6","0","11","4","3","0","48977","48978","48979","48980","48981","30734","0","28975","0","0","0","CreatureDisplayExtra-16231_HD.blp"
"16232","1","1","0","0","18","9","0","0","48977","48978","48979","48980","48981","30734","0","28975","0","0","0","CreatureDisplayExtra-16232_HD.blp"
"16233","3","1","3","5","0","1","1","43439","42041","0","48181","19910","42005","35838","0","48182","13448","0","0","CreatureDisplayExtra-16233_HD.blp"
"16243","8","0","5","3","0","5","8","37701","36744","12266","13388","19910","5760","44468","0","48728","0","46455","0","CreatureDisplayExtra-16243_HD.blp"
"16244","3","0","9","0","0","3","9","37701","36744","12266","13388","19910","5760","44468","0","48728","0","46455","0","CreatureDisplayExtra-16244_HD.blp"
"16245","1","0","1","9","0","9","5","48994","45458","14976","13388","19910","5717","44468","0","48995","0","30849","0","CreatureDisplayExtra-16245_HD.blp"
"16246","9","0","2","0","18","0","0","48997","48998","0","48999","49000","6197","49001","0","49002","0","0","0","CreatureDisplayExtra-16246.blp"
"16247","3","0","1","8","0","4","3","0","0","0","43786","17949","11420","49003","18014","0","0","0","0","CreatureDisplayExtra-16247_HD.blp"
"16248","10","0","0","9","4","8","7","0","48977","48978","48979","48980","48981","30734","0","28975","0","0","0","CreatureDisplayExtra-16248_HD.blp"
"16249","7","1","3","6","5","6","2","0","48977","48978","48979","48980","48981","30734","0","28975","0","0","0","CreatureDisplayExtra-16249_HD.blp"
"16250","8","0","0","0","0","0","0","34367","34091","0","33667","33665","33672","34269","0","33668","0","0","0","CreatureDisplayExtra-16250_HD.blp"
"16251","5","1","2","0","7","8","0","34218","34254","0","35925","34046","35926","35927","0","48932","0","0","0","CreatureDisplayExtra-16251_HD.blp"
"16252","3","0","0","0","0","0","0","45888","33680","0","48929","33633","36428","48930","33634","33636","0","0","0","CreatureDisplayExtra-16252_HD.blp"
"16253","9","0","0","1","0","5","6","48933","33653","0","32814","31110","31115","44366","0","31116","0","0","0","CreatureDisplayExtra-16253.blp"
"16254","2","1","0","0","0","0","0","37275","34067","0","48945","34078","48946","48947","0","34082","0","0","0","CreatureDisplayExtra-16254_HD.blp"
"16255","6","0","0","0","0","0","0","33741","33679","0","33628","33632","33630","33694","33627","33629","0","0","0","CreatureDisplayExtra-16255_HD.blp"
"16256","3","1","5","9","0","0","0","32028","43014","0","32022","32019","32023","32040","0","49004","0","0","0","CreatureDisplayExtra-16256_HD.blp"
"16257","9","0","0","4","18","0","5","8542","0","0","48991","10435","10436","5744","0","0","0","0","0","CreatureDisplayExtra-16257.blp"
"16258","9","0","6","3","0","0","15","15676","12473","0","48990","5821","11751","11439","0","0","0","0","0","CreatureDisplayExtra-16258.blp"
"16259","9","0","3","4","0","5","4","15676","8019","0","3082","12983","9742","4410","42121","3085","0","0","0","CreatureDisplayExtra-16259.blp"
"16260","9","1","3","9","1","5","17","15676","19724","0","22584","25338","5965","3415","0","3416","0","0","0","CreatureDisplayExtra-16260.blp"
"16261","9","1","2","7","13","0","7","15676","14239","0","13181","0","16977","2342","3603","25017","0","0","0","CreatureDisplayExtra-16261.blp"
"16262","3","0","9","0","0","5","7","17731","0","9891","0","4532","7900","16989","0","6010","0","0","0","CreatureDisplayExtra-16262_HD.blp"
"16263","9","1","3","6","8","0","19","22027","0","22462","22463","8977","9025","8920","0","0","0","0","0","CreatureDisplayExtra-16263.blp"
"16264","9","1","3","1","15","0","17","8083","0","10197","23978","23979","23980","13470","0","0","0","0","0","CreatureDisplayExtra-16264.blp"
"16265","3","0","4","7","1","9","4","0","0","0","47429","7687","13117","49006","0","49007","0","15155","0","CreatureDisplayExtra-16265_HD.blp"
"16266","3","0","4","7","10","3","5","0","0","0","49008","7687","13117","49006","0","49007","0","0","0","CreatureDisplayExtra-16266_HD.blp"
"16267","2","0","4","5","6","0","0","5677","0","0","48986","0","48987","48989","0","37118","0","0","0","CreatureDisplayExtra-16267_HD.blp"
"16268","1","0","1","4","7","3","6","5677","0","0","48986","0","48987","48989","0","37118","0","0","0","CreatureDisplayExtra-16268_HD.blp"
"16269","1","0","8","0","0","0","7","30055","0","0","48986","0","48987","48989","0","37118","48709","0","0","CreatureDisplayExtra-16269_HD.blp"
"16270","2","0","6","2","2","0","3","30055","0","0","48986","0","48987","48989","0","37118","48710","0","0","CreatureDisplayExtra-16270_HD.blp"
"16271","4","1","7","7","5","6","6","0","0","0","34645","34646","34652","34648","0","34650","47251","0","0","CreatureDisplayExtra-16271_HD.blp"
"16272","1","0","1","0","1","0","3","15676","10511","0","7223","7224","7225","7255","0","7698","47251","0","0","CreatureDisplayExtra-16272_HD.blp"
"16273","6","1","10","1","5","2","1","0","0","0","48889","44693","44694","0","48890","0","0","0","0","CreatureDisplayExtra-16273_HD.blp"
"16274","6","1","9","3","2","1","3","0","0","49010","11989","8135","7939","19185","22891","0","0","0","0","CreatureDisplayExtra-16274_HD.blp"
"16275","6","1","10","1","3","0","4","0","0","49011","0","10083","16380","19185","26055","0","0","0","0","CreatureDisplayExtra-16275_HD.blp"
"16276","6","1","8","2","1","1","0","49012","0","49013","0","10083","11428","0","26055","0","0","0","0","CreatureDisplayExtra-16276_HD.blp"
"16277","19","0","1","0","0","0","2","0","0","0","8202","24623","23661","23360","48890","23361","0","0","0","CreatureDisplayExtra-16277.blp"
"16278","19","0","2","0","0","0","1","0","0","0","49014","24623","48150","23360","0","0","0","0","0","CreatureDisplayExtra-16278.blp"
"16279","19","0","3","0","0","0","0","0","0","0","49015","24623","47319","49016","0","0","0","0","0","CreatureDisplayExtra-16279.blp"
"16280","19","0","0","0","0","0","2","0","0","0","10961","10429","11019","0","12714","0","0","0","0","CreatureDisplayExtra-16280.blp"
"16281","6","1","4","3","2","2","3","0","49017","0","49018","44550","49019","0","0","0","47955","0","0","CreatureDisplayExtra-16281_HD.blp"
"16282","2","0","2","0","2","2","0","49020","49021","0","49022","49023","49024","49025","0","49026","47955","0","0","CreatureDisplayExtra-16282_HD.blp"
"16283","8","0","3","2","4","2","3","8091","49021","0","49022","49023","49024","49025","0","49026","47955","0","0","CreatureDisplayExtra-16283_HD.blp"
"16284","2","0","6","0","3","7","6","49027","48276","0","48277","48278","48279","48280","0","48281","47955","49028","0","CreatureDisplayExtra-16284_HD.blp"
"16285","3","0","5","0","5","4","9","49034","34688","0","49032","38516","34687","34684","0","49033","0","0","0","CreatureDisplayExtra-16285_HD.blp"
"16287","1","0","0","3","7","9","0","0","0","3454","49045","49046","43814","43185","0","0","0","43292","0","CreatureDisplayExtra-16287_HD.blp"
"16288","1","1","4","3","9","3","1","0","0","0","38111","3246","25458","15621","0","0","0","0","0","CreatureDisplayExtra-16288_HD.blp"
"16290","10","1","15","0","13","1","0","49044","24915","0","21898","19178","8963","24916","0","25224","0","0","0","CreatureDisplayExtra-16290_HD.blp"
"16291","1","0","10","7","5","9","2","49042","0","0","48815","16914","4872","3051","0","49037","0","0","0","CreatureDisplayExtra-16291_HD.blp"
"16292","1","0","10","7","0","2","4","49042","0","0","47429","16914","1883","4472","0","0","0","0","0","CreatureDisplayExtra-16292_HD.blp"
"16293","1","1","3","14","11","3","6","0","0","0","49068","16554","29046","49048","0","0","0","0","0","CreatureDisplayExtra-16293_HD.blp"
"16294","1","0","2","5","9","5","8","15676","0","0","0","7224","7225","7255","0","7698","0","39734","0","CreatureDisplayExtra-16294_HD.blp"
"16295","2","0","5","0","3","6","2","0","49056","0","48896","48897","48700","48701","0","48702","47955","0","0","CreatureDisplayExtra-16295_HD.blp"
"16296","1","0","10","7","5","8","4","49052","49053","0","49054","16914","46467","49055","0","0","0","0","0","CreatureDisplayExtra-16296_HD.blp"
"16297","6","1","10","1","5","2","1","39961","30928","0","30373","39447","37301","30370","48890","30371","47955","0","0","CreatureDisplayExtra-16297_HD.blp"
"16298","19","0","2","0","0","0","0","0","30928","0","30373","39447","37301","30370","48890","30371","47955","0","0","CreatureDisplayExtra-16298.blp"
"16299","18","0","4","1","1","4","5","0","0","11260","0","27963","14772","10993","0","11261","0","0","0","CreatureDisplayExtra-16299.blp"
"16300","18","0","5","0","2","5","7","0","0","11127","11277","0","8160","0","0","9402","0","0","0","CreatureDisplayExtra-16300.blp"
"16301","18","0","4","4","3","1","6","0","0","11266","0","0","10902","0","0","10944","0","0","0","CreatureDisplayExtra-16301.blp"
"16302","18","0","5","0","5","7","8","0","34249","11273","10883","25963","6183","10089","0","0","0","0","0","CreatureDisplayExtra-16302.blp"
"16303","18","0","4","1","2","7","9","0","0","11340","0","0","11341","0","16604","0","0","0","0","CreatureDisplayExtra-16303.blp"
"16304","18","0","4","3","0","4","6","0","0","11254","0","14621","8140","11255","0","11256","0","0","0","CreatureDisplayExtra-16304.blp"
"16305","18","0","5","2","3","4","5","7707","0","10018","0","14460","9204","0","0","14545","0","0","0","CreatureDisplayExtra-16305.blp"
"16306","18","0","4","1","5","8","5","0","0","8200","11278","11279","27623","10064","0","11281","0","0","0","CreatureDisplayExtra-16306.blp"
"16307","18","0","4","2","3","9","8","0","11946","17408","18385","16931","17406","0","17411","17412","0","0","0","CreatureDisplayExtra-16307.blp"
"16308","18","0","5","2","0","3","6","0","0","3040","8215","27963","8140","17401","0","3847","0","0","0","CreatureDisplayExtra-16308.blp"
"16309","18","0","5","0","1","7","7","0","0","17413","0","17116","27623","17414","0","17415","0","0","0","CreatureDisplayExtra-16309.blp"
"16310","18","0","5","0","5","3","5","0","17393","17394","7574","27963","10114","10993","0","17395","0","0","0","CreatureDisplayExtra-16310.blp"
"16311","18","0","4","0","5","5","8","37834","0","17404","17400","0","10675","0","0","17410","0","0","0","CreatureDisplayExtra-16311.blp"
"16312","18","0","5","1","4","4","9","0","0","17396","0","11997","12101","0","18337","0","0","0","0","CreatureDisplayExtra-16312.blp"
"16313","1","0","0","5","9","3","0","32967","0","49061","14114","9909","15401","3203","0","0","0","0","0","CreatureDisplayExtra-16313_HD.blp"
"16314","1","0","0","3","11","0","4","0","41572","49058","29211","42271","42272","30734","0","49059","0","0","0","CreatureDisplayExtra-16314_HD.blp"
"16315","10","1","8","3","11","8","1","0","41572","49060","29211","42271","42272","30734","0","49059","0","0","0","CreatureDisplayExtra-16315_HD.blp"
"16316","11","0","5","5","4","3","7","17754","42345","0","41410","42781","41532","41401","0","41409","47815","0","0","CreatureDisplayExtra-16316_HD.blp"
"16318","1","0","9","3","0","8","8","0","0","49067","0","4574","3248","11373","0","0","0","0","0","CreatureDisplayExtra-16318_HD.blp"
"16319","4","1","1","3","0","4","6","0","0","0","49072","0","18218","16822","24365","49073","0","48563","0","CreatureDisplayExtra-16319_HD.blp"
"16321","2","0","7","2","5","6","2","0","49079","0","49022","49023","49024","49080","0","49026","47955","47006","0","CreatureDisplayExtra-16321_HD.blp"
"16322","10","0","14","3","8","9","0","0","44080","47545","48122","48206","48207","49083","0","42503","57262","49084","0","CreatureDisplayExtra-16322_HD.blp"
"16323","3","1","0","1","0","1","0","0","0","0","48415","46613","13117","49006","0","8398","0","0","0","CreatureDisplayExtra-16323_HD.blp"
"16324","4","1","3","1","1","5","1","0","42041","24353","6029","42004","43037","6031","0","12092","47251","42805","0","CreatureDisplayExtra-16324_HD.blp"
"16325","4","1","5","4","3","5","4","0","5678","6029","0","0","6030","6031","0","8305","47251","0","0","CreatureDisplayExtra-16325_HD.blp"
"16326","4","1","0","6","5","4","8","0","5678","6029","0","0","6030","6031","0","8305","47251","0","0","CreatureDisplayExtra-16326_HD.blp"
"16327","4","1","8","1","6","6","0","0","5678","6029","0","0","6030","6031","0","8305","47251","0","0","CreatureDisplayExtra-16327_HD.blp"
"16328","4","1","4","7","1","1","0","0","5678","6029","0","0","6030","6031","0","8305","47251","0","0","CreatureDisplayExtra-16328_HD.blp"
"16329","10","0","0","6","2","2","4","53295","53296","53297","53298","43026","60362","53301","53302","53303","60360","36738","0","CreatureDisplayExtra-16329_HD.blp"
"16330","1","0","10","7","6","4","0","49042","0","0","49107","16914","49108","4440","0","49037","0","0","0","CreatureDisplayExtra-16330_HD.blp"
"16331","6","1","4","2","2","2","1","0","0","23762","0","0","9438","0","0","0","0","0","0","CreatureDisplayExtra-16331_HD.blp"
"16333","2","0","5","0","3","6","9","49109","49110","0","48896","48897","48700","48701","0","48702","47955","0","0","CreatureDisplayExtra-16333_HD.blp"
"16334","2","1","0","3","1","0","1","49109","49110","0","48896","48897","48700","48701","0","48702","47955","0","0","CreatureDisplayExtra-16334_HD.blp"
"16335","1","0","0","0","0","0","8","42353","46704","49116","0","40361","40362","46705","0","49117","47251","36784","0","CreatureDisplayExtra-16335_HD.blp"
"16336","1","1","0","0","0","0","0","42353","46704","49116","0","40361","40362","46705","0","49117","47251","36784","0","CreatureDisplayExtra-16336_HD.blp"
"16337","2","0","7","2","6","7","3","0","49021","0","49022","49023","49024","49025","0","49026","47955","0","0","CreatureDisplayExtra-16337_HD.blp"
"16338","2","0","8","4","4","5","7","41810","49021","0","49022","49023","49024","49025","0","49026","47955","0","0","CreatureDisplayExtra-16338_HD.blp"
"16339","2","0","6","1","5","3","9","49119","49021","0","49022","49023","49024","49025","0","49026","47955","23747","0","CreatureDisplayExtra-16339_HD.blp"
"16340","2","0","5","1","5","2","2","49119","49021","0","49022","49023","49024","49025","0","49026","47955","23747","0","CreatureDisplayExtra-16340_HD.blp"
"16341","18","0","2","0","2","1","7","0","0","18018","0","17332","11069","10089","10090","0","0","0","0","CreatureDisplayExtra-16341.blp"
"16342","18","0","0","0","3","3","5","0","0","18018","0","17332","11069","10089","10090","0","0","0","0","CreatureDisplayExtra-16342.blp"
"16343","18","0","5","1","2","5","9","0","17417","17418","0","8159","9540","0","0","9534","0","0","0","CreatureDisplayExtra-16343.blp"
"16344","18","0","2","3","0","0","7","0","0","6181","7574","27963","17419","0","0","17416","0","0","0","CreatureDisplayExtra-16344.blp"
"16345","18","0","0","0","3","1","8","0","17420","16405","0","17421","16385","0","17422","17423","0","0","0","CreatureDisplayExtra-16345.blp"
"16346","18","0","0","0","4","6","5","0","0","9265","8209","8159","17333","17424","17425","17426","0","0","0","CreatureDisplayExtra-16346.blp"
"16347","18","0","5","4","1","3","6","0","5414","17431","0","27963","7781","10993","10949","0","0","0","0","CreatureDisplayExtra-16347.blp"
"16348","18","0","4","0","2","3","10","0","0","0","16310","12496","9195","22656","3653","17430","0","0","0","CreatureDisplayExtra-16348.blp"
"16349","18","0","5","3","5","4","9","0","27682","11027","17451","10429","16964","17452","0","17453","0","0","0","CreatureDisplayExtra-16349.blp"
"16350","18","0","0","0","3","7","6","0","0","10961","7708","8159","12065","17464","10412","17467","0","0","0","CreatureDisplayExtra-16350.blp"
"16351","18","0","4","0","3","3","5","0","0","11885","10018","9203","9204","0","0","11028","0","0","0","CreatureDisplayExtra-16351.blp"
"16352","18","0","2","0","4","5","8","0","34249","17468","11094","16603","11341","0","0","11849","0","0","0","CreatureDisplayExtra-16352.blp"
"16353","18","0","4","0","5","8","8","7707","0","12007","9023","9024","8166","0","0","14972","0","0","0","CreatureDisplayExtra-16353.blp"
"16354","18","0","4","1","0","2","6","0","24515","24516","16736","0","10686","0","0","18952","0","0","0","CreatureDisplayExtra-16354.blp"
"16355","18","0","0","0","2","1","5","16421","24519","11885","0","10429","11019","0","0","11887","0","0","0","CreatureDisplayExtra-16355.blp"
"16356","18","0","2","0","5","1","5","0","0","10066","10018","0","25297","0","0","0","0","0","0","CreatureDisplayExtra-16356.blp"
"16357","18","0","4","2","3","6","8","0","0","10066","10018","0","25297","0","0","0","0","0","0","CreatureDisplayExtra-16357.blp"
"16358","18","0","5","2","0","7","10","0","0","10066","10018","0","25297","0","0","0","0","0","0","CreatureDisplayExtra-16358.blp"
"16359","18","0","2","0","2","4","7","0","31465","0","31466","11953","16974","23418","3704","31467","0","0","0","CreatureDisplayExtra-16359.blp"
"16360","18","0","4","0","1","3","6","0","31465","0","31466","11953","16974","23418","3704","31467","0","0","0","CreatureDisplayExtra-16360.blp"
"16361","18","0","4","0","5","9","6","0","0","10018","25442","0","31575","0","0","0","0","0","0","CreatureDisplayExtra-16361.blp"
"16362","18","0","2","0","2","4","5","0","34249","30687","0","8223","37572","24494","27017","5606","0","0","0","CreatureDisplayExtra-16362.blp"
"16363","18","0","5","0","5","3","10","0","0","14459","0","10061","16968","0","0","31489","0","0","0","CreatureDisplayExtra-16363.blp"
"16364","18","0","5","1","4","1","9","0","0","14638","0","12020","31486","12021","0","0","0","0","0","CreatureDisplayExtra-16364.blp"
"16365","18","0","2","0","5","1","7","0","34249","11345","10883","27590","7765","0","0","11346","0","0","0","CreatureDisplayExtra-16365.blp"
"16366","6","0","0","0","0","0","0","49172","49173","0","47553","47554","47555","0","49174","0","0","0","0","CreatureDisplayExtra-16366_HD.blp"
"16367","7","0","5","0","6","7","0","0","0","49175","0","0","4310","14651","0","0","0","0","0","CreatureDisplayExtra-16367_HD.blp"
"16368","5","0","0","0","2","1","0","47526","41142","0","47298","41476","41140","45614","0","49171","0","0","0","CreatureDisplayExtra-16368_HD.blp"
"16370","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","CreatureDisplayExtra-16370_HD.blp"
"16371","1","1","3","3","17","1","0","0","0","6073","0","0","6074","9439","0","0","0","0","0","CreatureDisplayExtra-16371_HD.blp"
"16372","1","0","0","0","0","0","0","0","0","5783","0","0","6957","5846","0","0","0","0","0","CreatureDisplayExtra-16372_HD.blp"
"16373","1","1","3","6","15","6","0","0","0","6073","0","0","6074","9439","0","0","0","0","0","CreatureDisplayExtra-16373_HD.blp"
"16374","1","0","0","0","0","0","8","14964","10511","7223","0","7224","7225","7255","0","7698","47251","36784","0","CreatureDisplayExtra-16374_HD.blp"
"16375","1","0","0","0","0","0","0","24045","21574","14881","49630","13378","21197","43282","0","21716","15817","0","0","CreatureDisplayExtra-16375_HD.blp"
"16376","5","0","0","0","0","0","0","14957","14880","14881","14882","13378","5320","14883","0","19755","15817","0","0","CreatureDisplayExtra-16376_HD.blp"
"16378","5","1","0","0","0","0","0","14957","14880","14881","14882","13378","5320","14883","0","19755","15817","0","0","CreatureDisplayExtra-16378_HD.blp"
"16379","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","CreatureDisplayExtra-16379_HD.blp"
"16380","11","1","1","6","4","0","4","37731","0","0","44789","0","38482","37732","0","0","47815","0","0","CreatureDisplayExtra-16380_HD.blp"
"16381","2","0","5","0","0","7","2","0","0","47137","0","29549","32058","38784","32060","0","0","0","0","CreatureDisplayExtra-16381_HD.blp"
"16382","2","0","3","0","1","1","0","0","0","0","0","46048","46022","46049","0","49156","47955","0","0","CreatureDisplayExtra-16382_HD.blp"
"16383","6","0","3","1","1","1","2","45783","0","0","37604","0","37605","0","0","0","47955","0","0","CreatureDisplayExtra-16383_HD.blp"
"16384","10","0","1","0","0","2","0","0","0","49180","0","10083","8175","49181","0","0","0","0","0","CreatureDisplayExtra-16384_HD.blp"
"16385","8","0","2","0","3","1","1","0","0","0","49176","0","49177","49178","49179","0","0","0","0","CreatureDisplayExtra-16385_HD.blp"
"16386","10","1","3","2","3","2","2","0","0","0","49182","49183","49184","49185","0","0","0","0","0","CreatureDisplayExtra-16386_HD.blp"
"16387","2","0","3","1","0","4","8","49165","47956","0","47957","47958","47959","49166","0","47961","47955","47006","0","CreatureDisplayExtra-16387_HD.blp"
"16388","2","0","12","5","0","1","5","0","46267","0","49157","46269","46270","46271","0","46272","47955","0","0","CreatureDisplayExtra-16388_HD.blp"
"16389","2","0","3","4","3","1","4","0","47935","0","49188","48515","48516","48561","0","48562","0","48558","0","CreatureDisplayExtra-16389_HD.blp"
"16390","6","1","6","3","6","2","4","0","46944","0","45997","46058","46946","0","0","47053","0","0","0","CreatureDisplayExtra-16390_HD.blp"
"16391","2","0","5","1","3","2","1","0","0","0","0","46048","46022","46049","0","49156","47955","0","0","CreatureDisplayExtra-16391_HD.blp"
"16392","2","0","8","1","5","5","2","0","0","0","0","46048","46022","46049","0","49156","47955","0","0","CreatureDisplayExtra-16392_HD.blp"
"16393","6","0","1","1","4","1","2","0","0","0","0","46048","46022","46049","0","49156","47955","0","0","CreatureDisplayExtra-16393_HD.blp"
"16394","1","0","9","11","10","0","6","0","15014","0","47544","47545","47546","47547","49162","49163","0","49192","0","CreatureDisplayExtra-16394_HD.blp"
"16395","2","0","4","2","0","5","9","49167","0","0","47957","47958","47959","49166","0","47961","47955","0","0","CreatureDisplayExtra-16395_HD.blp"
"16396","2","0","6","3","0","6","7","49167","0","0","47957","47958","47959","49166","0","47961","47955","0","0","CreatureDisplayExtra-16396_HD.blp"
"16397","2","1","6","2","1","2","3","49168","0","0","47957","47958","47959","49166","0","47961","47955","0","0","CreatureDisplayExtra-16397_HD.blp"
"16398","7","1","0","0","6","3","2","11700","0","48393","49169","44749","5488","5489","26239","31229","0","49170","0","CreatureDisplayExtra-16398_HD.blp"
"16399","5","0","2","2","4","2","2","47526","41142","0","47298","41476","41140","45614","0","49171","0","0","0","CreatureDisplayExtra-16399_HD.blp"
"16400","5","1","0","0","2","0","0","47526","41142","0","47298","41476","41140","45614","0","49171","0","0","0","CreatureDisplayExtra-16400_HD.blp"
"16401","5","1","0","0","5","5","0","47526","41142","0","47298","41476","41140","45614","0","49171","0","0","0","CreatureDisplayExtra-16401_HD.blp"
"16402","7","0","2","0","6","6","7","43886","0","49189","13803","44126","5488","5489","0","49190","0","0","0","CreatureDisplayExtra-16402_HD.blp"
"16403","7","1","0","5","5","6","0","13242","0","49189","13803","44749","5488","5489","0","49190","0","0","0","CreatureDisplayExtra-16403_HD.blp"
"16404","7","0","1","1","3","7","5","39766","0","49189","13803","44126","5488","5489","0","0","0","0","0","CreatureDisplayExtra-16404_HD.blp"
"16405","7","1","3","1","2","8","6","43891","49191","48393","8433","44126","5488","5489","0","49190","0","0","0","CreatureDisplayExtra-16405_HD.blp"
"16406","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","CreatureDisplayExtra-16406_HD.blp"
"16407","10","0","18","2","2","1","2","0","48652","49193","48647","48661","48651","48668","0","48649","0","49194","0","CreatureDisplayExtra-16407_HD.blp"
